1235005,耙耙柑（丑橘）,1187,水果,,柑橘类,3.5,5.0,4.25,,,斤,2022-01-20 00:00:00,,138,,admin,,,
1235004,爱媛,1187,水果,,柑橘类,4.0,6.0,5.0,,,斤,2022-01-20 00:00:00,,138,,admin,,,
1235003,赣南脐橙Ф65-Ф95,1187,水果,,柑橘类,2.2,3.8,3.0,,,斤,2022-01-20 00:00:00,,138,,admin,,,
1235002,鄂、湘、川脐橙,1187,水果,,柑橘类,1.7,3.2,2.45,,,斤,2022-01-20 00:00:00,,138,,admin,,,
1234913,牛腩,1189,肉禽蛋,1206,牛肉类,35.0,35.0,35.0,,,斤,2022-01-20 00:00:00,,138,,admin,,,
1234912,牛林,1189,肉禽蛋,1206,牛肉类,34.0,35.0,34.5,,,斤,2022-01-20 00:00:00,,138,,admin,,,
1234911,牛油,1189,肉禽蛋,1206,牛肉类,6.0,6.0,6.0,,,斤,2022-01-20 00:00:00,,138,,admin,,,
1234910,牛金钱腱,1189,肉禽蛋,1206,牛肉类,55.0,60.0,57.5,,,斤,2022-01-20 00:00:00,,138,,admin,,,
1234909,牛筋头巴脑,1189,肉禽蛋,1206,牛肉类,32.0,33.0,32.5,,,斤,2022-01-20 00:00:00,,138,,admin,,,
1234908,牛骨,1189,肉禽蛋,1206,牛肉类,5.0,6.0,5.5,,,斤,2022-01-20 00:00:00,,138,,admin,,,
1234907,牛排骨,1189,肉禽蛋,1206,牛肉类,30.0,30.0,30.0,,,斤,2022-01-20 00:00:00,,138,,admin,,,
1234906,牛板筋,1189,肉禽蛋,1206,牛肉类,35.0,35.0,35.0,,,斤,2022-01-20 00:00:00,,138,,admin,,,
1234905,牛尾,1189,肉禽蛋,1206,牛肉类,35.0,35.0,35.0,,,斤,2022-01-20 00:00:00,,138,,admin,,,
1234904,牛上脑,1189,肉禽蛋,1206,牛肉类,34.0,34.0,34.0,,,斤,2022-01-20 00:00:00,,138,,admin,,,
1234903,整羊,1189,肉禽蛋,1207,羊肉类,27.0,28.0,27.5,,,斤,2022-01-20 00:00:00,,138,,admin,,,
1234902,去骨羊前腿,1189,肉禽蛋,1207,羊肉类,36.0,37.0,36.5,,,斤,2022-01-20 00:00:00,,138,,admin,,,
1234941,猪尾巴,1189,肉禽蛋,1205,猪肉类,40.0,40.0,40.0,,,斤,2022-01-20 00:00:00,,138,,admin,,,
1234940,猪蹄,1189,肉禽蛋,1205,猪肉类,21.0,23.0,22.0,,,斤,2022-01-20 00:00:00,,138,,admin,,,
1234939,纯排骨,1189,肉禽蛋,1205,猪肉类,22.0,24.0,23.0,,,斤,2022-01-20 00:00:00,,138,,admin,,,
1234938,纯腔骨,1189,肉禽蛋,1205,猪肉类,7.0,10.0,8.5,,,斤,2022-01-20 00:00:00,,138,,admin,,,
1234937,腔排骨,1189,肉禽蛋,1205,猪肉类,14.0,16.0,15.0,,,斤,2022-01-20 00:00:00,,138,,admin,,,
1234936,棒骨,1189,肉禽蛋,1205,猪肉类,8.5,9.5,9.0,,,斤,2022-01-20 00:00:00,,138,,admin,,,
1234935,猪头,1189,肉禽蛋,1205,猪肉类,8.0,9.0,8.5,,,斤,2022-01-20 00:00:00,,138,,admin,,,
1234934,猪口条,1189,肉禽蛋,1205,猪肉类,14.5,15.5,15.0,,,斤,2022-01-20 00:00:00,,138,,admin,,,
1234933,猪耳,1189,肉禽蛋,1205,猪肉类,27.0,27.0,27.0,,,斤,2022-01-20 00:00:00,,138,,admin,,,
1234932,猪脑,1189,肉禽蛋,1205,猪肉类,25.0,26.0,25.5,,,斤,2022-01-20 00:00:00,,138,,admin,,,
1234931,猪肚,1189,肉禽蛋,1205,猪肉类,22.0,23.0,22.5,,,斤,2022-01-20 00:00:00,,138,,admin,,,
1234930,猪板油,1189,肉禽蛋,1205,猪肉类,6.0,7.0,6.5,,,斤,2022-01-20 00:00:00,,138,,admin,,,
1234929,肥膘肉,1189,肉禽蛋,1205,猪肉类,5.0,7.0,6.0,,,斤,2022-01-20 00:00:00,,138,,admin,,,
1234928,猪腰子,1189,肉禽蛋,1205,猪肉类,13.0,14.0,13.5,,,斤,2022-01-20 00:00:00,,138,,admin,,,
